"Gene ID","Product Description","Log2 FC MF/PF","-Log10(P-Value)","significance","Log2 FC PF/MF","FC MF/PF","P value FC MF/PF"
"Tb927.7.4590","chaperone protein DnaJ, putative",0.367169653404538,2.04963514562388,"Not Significant",-0.367169653404538,1.2898199178263,0.00892
"Tb927.7.460","protein farnesyltransferase beta subunit",0.473818389017346,2.41566877563247,"Not Significant",-0.473818389017346,1.38878030073511,0.00384
"Tb927.7.4600","Calponin homology (CH) domain containing protein, putative",0.390442384129169,2.39147396642281,"Not Significant",-0.390442384129169,1.31079528098131,0.00406
"Tb927.7.4610","hypothetical protein, conserved",0.446950170067742,2.39902710431325,"Not Significant",-0.446950170067742,1.36315552379046,0.00399
"Tb927.7.4620","hypothetical protein, conserved",-0.788748811146415,2.76447155309245,"Not Significant",0.788748811146415,0.578845883068036,0.00172
"Tb927.7.4630","Miro-like protein, putative",0.102467182998832,0.38933983691012,"Not Significant",-0.102467182998832,1.07360789287885,0.408
"Tb927.7.4640","hypothetical protein, conserved",0.484029410768962,2.64016451766011,"Not Significant",-0.484029410768962,1.39864459520478,0.00229
"Tb927.7.4650","J Biosynthesis Protein 2",1.96283190908219,4.92811799269387,"Up in MF",-1.96283190908219,3.89826430352629,1.18e-05
"Tb927.7.4660","hypothetical protein, conserved",-0.622575293932082,3.27490547891853,"Not Significant",0.622575293932082,0.649510478595446,0.000531
"Tb927.7.4670","ribosomal RNA processing protein 4",-0.421750466063485,2.01637371287547,"Not Significant",0.421750466063485,0.746518301083259,0.00963
"Tb927.7.4680","hypothetical protein, conserved",-0.74226487790079,1.89279003035213,"Not Significant",0.74226487790079,0.597800132584101,0.0128
"Tb927.7.4690","hypothetical protein",1.8711386245236,4.33818731446274,"Up in MF",-1.8711386245236,3.65821184843754,4.59e-05
"Tb927.7.470","Enriched in surface-labeled proteome protein 14",2.64543868316624,4.92811799269387,"Up in MF",-2.64543868316624,6.25685939155205,1.18e-05
"Tb927.7.4700","WD domain, G-beta repeat, putative",0.5791807320629,2.60205999132796,"Not Significant",-0.5791807320629,1.49400060470173,0.0025
"Tb927.7.4710","39S mitochondrial ribosomal protein L46, putative",-0.325429336022775,2.48280410205003,"Not Significant",0.325429336022775,0.798060853647886,0.00329
"Tb927.7.4720","hypothetical protein",-0.307786084062246,1.56066730616974,"Not Significant",0.307786084062246,0.80788055740396,0.0275
"Tb927.7.4730","pumilio/PUF RNA binding protein 5",0.864499562469236,2.88605664769316,"Not Significant",-0.864499562469236,1.82070799615521,0.0013
"Tb927.7.4740","hypothetical protein, conserved",-0.0371137526114459,0.0333890133180656,"Not Significant",0.0371137526114459,0.974602783062093,0.926
"Tb927.7.4750","hypothetical protein, conserved",0.740039792572664,3.43062609038495,"Not Significant",-0.740039792572664,1.67022190646501,0.000371
"Tb927.7.4760","hypothetical protein, conserved",0.241126829342904,1.09963287134353,"Not Significant",-0.241126829342904,1.1819154462106,0.0795
"Tb927.7.4770","cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative",1.34311268909325,4.02273378757271,"Up in MF",-1.34311268909325,2.53698095481789,9.49e-05
"Tb927.7.4780","conserved hypothetical protein, putative",0.32916031019325,1.22475374025976,"Not Significant",-0.32916031019325,1.25628196962944,0.0596
"Tb927.7.4790","proteasome beta 6 subunit",-0.344910456157336,1.63638802010786,"Not Significant",0.344910456157336,0.787356843978773,0.0231
"Tb927.7.480","hypothetical protein, conserved",1.38027874534966,4.45099673797421,"Up in MF",-1.38027874534966,2.60318662802931,3.54e-05
"Tb927.7.4800","hypothetical protein, conserved",-0.154011413403338,0.209714835966758,"Not Significant",0.154011413403338,0.898748016436048,0.617
"Tb927.7.4810","HD domain containing protein, putative",1.03361129810047,3.69680394257951,"Up in MF",-1.03361129810047,2.04714216989353,0.000201
"Tb927.7.4820","Trm112p-like protein, putative",-0.331935417642554,1.57348873863542,"Not Significant",0.331935417642554,0.794469963810768,0.0267
"Tb927.7.4830","kinesin, putative",0.884274872366279,3.26440110030182,"Not Significant",-0.884274872366279,1.84583663353409,0.000544
"Tb927.7.4840","hypothetical protein, conserved",0.125781819745464,0.518557371497695,"Not Significant",-0.125781819745464,1.0910988565751,0.303
"Tb927.7.4850","kinetoplastid kinetochore protein 5",0.120140611909256,0.317854923626168,"Not Significant",-0.120140611909256,1.08684078602789,0.481
"Tb927.7.4860","kinetoplastid kinetochore protein 13",-0.474857403244804,2.59345981956604,"Not Significant",0.474857403244804,0.719537906005112,0.00255
"Tb927.7.4870","hypothetical protein, conserved",0.0949709279468552,0.40340290437354,"Not Significant",-0.0949709279468552,1.06804388545259,0.395
"Tb927.7.4880","hypothetical protein, conserved",-0.922415702939351,3.18442225167573,"Not Significant",0.922415702939351,0.527624805350121,0.000654
"Tb927.7.4890","Present in the outer mitochondrial membrane proteome 34",0.496964410819378,3.0096611452124,"Not Significant",-0.496964410819378,1.41124102972321,0.000978
"Tb927.7.490","hypothetical protein, conserved",-0.561842927341722,2.08618614761628,"Not Significant",0.561842927341722,0.677436240239553,0.0082
"Tb927.7.4900","5'-3' exoribonuclease A",-0.324093238814289,1.28066871301627,"Not Significant",0.324093238814289,0.79880028973904,0.0524
"Tb927.7.4910","hypothetical protein, conserved",-0.351508839466886,1.34198860334289,"Not Significant",0.351508839466886,0.783763971265064,0.0455
"Tb927.7.4920","hypothetical protein, conserved",1.20151282353437,5.01908806222316,"Up in MF",-1.20151282353437,2.29980704523431,9.57e-06
"Tb927.7.4930","ribonuclease H1",0.227925287825773,1.07314329105031,"Not Significant",-0.227925287825773,1.17114952987468,0.0845
"Tb927.7.4940","serine peptidase, clan SC, family S9A-like protein",-0.59168072071668,3.78781239559604,"Not Significant",0.59168072071668,0.663569406959737,0.000163
"Tb927.7.4950","NAD(P)-dependent steroid dehydrogenase protein, putative",-1.23136862078934,3.41566877563247,"Down in MF",1.23136862078934,0.425913209204937,0.000384
"Tb927.7.4960","hypothetical protein, conserved",-0.0342641544747145,0.00261361560268669,"Not Significant",0.0342641544747145,0.976529712023971,0.994
"Tb927.7.4970","glutamine synthetase, putative",-2.68214637895312,3.49214412830417,"Down in MF",2.68214637895312,0.155809339730418,0.000322
"Tb927.7.4980","Present in the outer mitochondrial membrane proteome 35",-0.0800141822964736,0.229147988357856,"Not Significant",0.0800141822964736,0.946048346628418,0.59
"Tb927.7.4990","hypothetical protein, conserved",0.502098421470695,2.64206515299955,"Not Significant",-0.502098421470695,1.41627205379851,0.00228
"Tb927.7.500","hypothetical protein, conserved",-0.583442031932001,1.82973828460504,"Not Significant",0.583442031932001,0.667369642807473,0.0148
"Tb927.7.5000","60S ribosomal protein L19, putative",-0.935312919372205,2.53910215724345,"Not Significant",0.935312919372205,0.522929034715576,0.00289
"Tb927.7.5010","hypothetical protein, conserved",0.678985707553456,2.67571754470231,"Not Significant",-0.678985707553456,1.60101376036051,0.00211
"Tb927.7.5020","60S ribosomal protein L19, putative",-0.92488188792402,2.58502665202918,"Not Significant",0.92488188792402,0.526723638577469,0.0026
"Tb927.7.5030","hypothetical protein, conserved",0.279156665594624,1.26121944151563,"Not Significant",-0.279156665594624,1.21348532827533,0.0548
"Tb927.7.5040","kinesin, putative",-0.0468630597910262,0.0909791457888439,"Not Significant",0.0468630597910262,0.968038908514888,0.811
"Tb927.7.5050","hypothetical protein, conserved",0.128678860965512,0.552841968657781,"Not Significant",-0.128678860965512,1.09329206728189,0.28
"Tb927.7.5060","CLN3 protein, putative",1.84495711776885,3.88605664769316,"Up in MF",-1.84495711776885,3.59242270986244,0.00013
"Tb927.7.5070","hypothetical protein",0.163889683324981,0.596879478824182,"Not Significant",-0.163889683324981,1.12030354613269,0.253
"Tb927.7.5080","ATP-NAD kinase-like protein",-0.122911688586758,0.478861916295964,"Not Significant",0.122911688586758,0.91833237428294,0.332
"Tb927.7.5090","condensin complex subunit 2, putative",0.105511346128675,0.446116973356126,"Not Significant",-0.105511346128675,1.07587565423836,0.358
"Tb927.7.510","hypothetical protein, conserved",0.682144769782843,2.87289520163519,"Not Significant",-0.682144769782843,1.60452333335566,0.00134
"Tb927.7.5100","hypothetical protein, conserved",-0.409209110452867,2.62342304294349,"Not Significant",0.409209110452867,0.753036077103554,0.00238
"Tb927.7.5110","hypothetical protein, conserved",-0.273196052520747,2.40011692792631,"Not Significant",0.273196052520747,0.827484358896785,0.00398
"Tb927.7.5120","SpoU rRNA Methylase family, putative",0.610474024588347,3.15864052954515,"Not Significant",-0.610474024588347,1.52676077252247,0.000694
"Tb927.7.5130","hypothetical protein, conserved",-1.026636670953,4.65757731917779,"Down in MF",1.026636670953,0.490853133062887,2.2e-05
"Tb927.7.5140","hypothetical protein, conserved",-0.0997115706189853,0.415668775632469,"Not Significant",0.0997115706189853,0.933219545883754,0.384
"Tb927.7.5150","hypothetical protein, conserved",0.716336833275634,3.14874165128092,"Not Significant",-0.716336833275634,1.64300495736749,0.00071
"Tb927.7.5160","deoxyuridine triphosphatase, putative",-1.46302300564884,4.24260397120698,"Down in MF",1.46302300564884,0.362732267674637,5.72e-05
"Tb927.7.5170","60S ribosomal protein L25",-0.9960737137946,3.69464863055338,"Not Significant",0.9960737137946,0.50136260042024,0.000202
"Tb927.7.5180","60S ribosomal protein L23a, putative",-0.980932439942015,3.89619627904404,"Not Significant",0.980932439942015,0.506652175571026,0.000127
"Tb927.7.5190","hypothetical protein, conserved",0.670993949188966,3.1505805862031,"Not Significant",-0.670993949188966,1.59216951982122,0.000707
"Tb927.7.520","cytochrome b5-like Heme/Steroid binding domain containing protein, putative",-0.0595635419409203,0.142667503568732,"Not Significant",0.0595635419409203,0.959554369088054,0.72
"Tb927.7.5200","hypothetical protein, conserved",0.517263106171706,3.30102999566398,"Not Significant",-0.517263106171706,1.4312375128708,5e-04
"Tb927.7.5210","Putative Phosphatase/Protein of unknown function DUF89, putative",-0.326864860401955,2.54211810326601,"Not Significant",0.326864860401955,0.797267154357869,0.00287
"Tb927.7.5220","Forkhead Kinase, putative",0.873571692284227,3.4907974776689,"Not Significant",-0.873571692284227,1.83219326653963,0.000323
"Tb927.7.5230","lanosterol synthase",0.166512063725089,0.7594507517174,"Not Significant",-0.166512063725089,1.12234176881051,0.174
"Tb927.7.5240","hypothetical protein, conserved",0.0993177532898094,0.257274868695302,"Not Significant",-0.0993177532898094,1.07126674349253,0.553
"Tb927.7.5250","hypothetical protein, conserved",0.303943033376675,1.74472749489669,"Not Significant",-0.303943033376675,1.23451385960287,0.018
"Tb927.7.5260","Cytochrome c oxidase biogenesis protein Cmc1 like, putative",-0.450479354833405,2.7619538968712,"Not Significant",0.450479354833405,0.731799657293598,0.00173
"Tb927.7.5270","hypothetical protein, conserved",0.0561866571099461,0.0362121726544447,"Not Significant",-0.0561866571099461,1.03971394554706,0.92
"Tb927.7.5280","hypothetical protein, conserved",0.00604977141767026,0,"Not Significant",-0.00604977141767026,1.00420218653011,1
"Tb927.7.5290","hypothetical protein, conserved",0.327952127182258,2.24033215531037,"Not Significant",-0.327952127182258,1.25523033839792,0.00575
"Tb927.7.530","FYVE zinc finger, putative",0.344401418654607,2.56383735295924,"Not Significant",-0.344401418654607,1.26962409989175,0.00273
"Tb927.7.5300","C2 domain/Ankyrin repeats (3 copies), putative",0.995224525937576,4.02273378757271,"Not Significant",-0.995224525937576,1.99339073196045,9.49e-05
"Tb927.7.5310","YEATS family, putative",-0.0507070677346665,0.166852888087215,"Not Significant",0.0507070677346665,0.96546303758164,0.681
"Tb927.7.5320","hypothetical protein, conserved",-0.250226950073086,1.62708799702989,"Not Significant",0.250226950073086,0.840764144408069,0.0236
"Tb927.7.5330","hypothetical protein, conserved",0.880151955065799,3.33161408331,"Not Significant",-0.880151955065799,1.84056915308274,0.000466
"Tb927.7.5340","hypothetical protein, conserved",0.283744788898861,0.866461091629782,"Not Significant",-0.283744788898861,1.2173506516778,0.136
"Tb927.7.5350","hypothetical protein, conserved",0.414635893393483,1.69464863055338,"Not Significant",-0.414635893393483,1.33296222233967,0.0202
"Tb927.7.5360","Haemolysin-III related, putative",0.0661567605267366,0.114638779968488,"Not Significant",-0.0661567605267366,1.04692403258866,0.768
"Tb927.7.5370","hypothetical protein, conserved",0.730558540112564,3.42136079003193,"Not Significant",-0.730558540112564,1.65928135890861,0.000379
"Tb927.7.5380","Double RNA binding domain protein 12",0.903386247525605,1.62160209905186,"Not Significant",-0.903386247525605,1.87045109758197,0.0239
"Tb927.7.5390","hypothetical protein, conserved",0.504868349452925,2.7281583934635,"Not Significant",-0.504868349452925,1.41899386255354,0.00187
"Tb927.7.540","chaperone protein DnaJ, putative",-0.118983666080325,0.401209493236885,"Not Significant",0.118983666080325,0.920836122677985,0.397
"Tb927.7.5400","hypothetical protein, conserved",0.351118456636469,0.568636235841013,"Not Significant",-0.351118456636469,1.27554912001763,0.27
"Tb927.7.5410","hypothetical protein, conserved",0.512230081743621,3.11125903931711,"Not Significant",-0.512230081743621,1.42625315881127,0.000774
"Tb927.7.5420","hypothetical protein, conserved",0.53962784851265,1.94692155651658,"Not Significant",-0.53962784851265,1.45359750511338,0.0113
"Tb927.7.5430","hypothetical protein, conserved",0.517333014716043,2.44733178388781,"Not Significant",-0.517333014716043,1.43130686789908,0.00357
"Tb927.7.5440","hypothetical protein, conserved",0.153796630881743,0.872895201635192,"Not Significant",-0.153796630881743,1.11249328721421,0.134
"Tb927.7.5450","lipin, putative",1.10353220608281,5.0584885673656,"Up in MF",-1.10353220608281,2.1488014837825,8.74e-06
"Tb927.7.5460","exosome-associated protein 3",0.490395110636481,3.26201267366657,"Not Significant",-0.490395110636481,1.40482956348327,0.000547
"Tb927.7.5470","Present in the outer mitochondrial membrane proteome 36",0.249921264838589,1.27654432796481,"Not Significant",-0.249921264838589,1.1891422157298,0.0529
"Tb927.7.5480","dihydrofolate reductase-thymidylate synthase",0.23865688329083,0.640164517660112,"Not Significant",-0.23865688329083,1.1798936953988,0.229
"Tb927.7.5490","protein arginine n-methyltransferase 7",-0.0891185394169701,0.180456064458131,"Not Significant",0.0891185394169701,0.940096956022365,0.66
"Tb927.7.550","WD domain, G-beta repeat, putative",0.65333338598709,2.74472749489669,"Not Significant",-0.65333338598709,1.57279799319006,0.0018
"Tb927.7.5500","hypothetical protein, conserved",0.110210087529457,0.512861624522813,"Not Significant",-0.110210087529457,1.07938540686744,0.307
"Tb927.7.5510","hypothetical protein, conserved",0.587447032864403,3.05305672930217,"Not Significant",-0.587447032864403,1.50258544529388,0.000885
"Tb927.7.5520","peptidyl-tRNA hydrolase, putative",0.435498634525983,1.15428198203334,"Not Significant",-0.435498634525983,1.35237817082784,0.0701
"Tb927.7.5530","hypothetical protein, conserved",0.612295174837746,2.89279003035213,"Not Significant",-0.612295174837746,1.52868925799185,0.00128
"Tb927.7.5540","2,4-dienoyl-coa reductase-like protein",0.0470553048819263,0.1791420105603,"Not Significant",-0.0470553048819263,1.03315399228716,0.662
"Tb927.7.5550","TLD, putative",-0.769306814931741,2.0893755951108,"Not Significant",0.769306814931741,0.586699303760493,0.00814
"Tb927.7.5560","glucosamine-fructose-6-phosphate aminotransferase, putative",-0.0238769955629281,0.0423927129399047,"Not Significant",0.0238769955629281,0.98358593116367,0.907
"Tb927.7.5570","cell cycle associated protein MOB1-A",-0.292980763495161,1.62342304294349,"Not Significant",0.292980763495161,0.81621392925376,0.0238
"Tb927.7.5580","cell cycle associated protein MOB1-B",-0.408050205452709,2.23957751657679,"Not Significant",0.408050205452709,0.753641227782969,0.00576
"Tb927.7.5590","Domain of unknown function (DUF3883), putative",-0.0162152911846057,0.00305075150461883,"Not Significant",0.0162152911846057,0.988823344767898,0.993
"Tb927.7.560","hypothetical protein, conserved",-0.234964509915967,1.38090666937326,"Not Significant",0.234964509915967,0.849705901520705,0.0416
"Tb927.7.5600","leucine-rich repeat protein (LRRP), putative",0.198360518935014,0.714442690992226,"Not Significant",-0.198360518935014,1.14739371369784,0.193
"Tb927.7.5610","hypothetical protein, conserved",0.521564230493068,3.54821356447571,"Not Significant",-0.521564230493068,1.43551084562848,0.000283
"Tb927.7.5620","SET domain containing protein, putative",-0.605940788556725,3.34198860334289,"Not Significant",0.605940788556725,0.657042779532019,0.000455
"Tb927.7.5630","hypothetical protein, conserved",-0.0757685361625682,0.274905478918531,"Not Significant",0.0757685361625682,0.948836532845406,0.531
"Tb927.7.5640","G-patch domain containing protein, putative",0.0412297502685656,0,"Not Significant",-0.0412297502685656,1.02899056236597,1
"Tb927.7.5650","kinesin, putative",0.237487158577294,1.59687947882418,"Not Significant",-0.237487158577294,1.17893743546878,0.0253
"Tb927.7.5660","hypothetical protein, conserved",-0.433533525693911,2.1232050237993,"Not Significant",0.433533525693911,0.740446022672902,0.00753
"Tb927.7.5670","hypothetical protein, conserved",0.242040088469353,1.54060751224077,"Not Significant",-0.242040088469353,1.18266386271609,0.0288
"Tb927.7.5680","deoxyribose-phosphate aldolase, putative",-1.45313869162851,3.41793663708829,"Down in MF",1.45313869162851,0.365225982419571,0.000382
"Tb927.7.5690","hypothetical protein, conserved",0.775725265518005,4.33161408331,"Not Significant",-0.775725265518005,1.71205050981838,4.66e-05
"Tb927.7.570","prefoldin, putative",-0.378167372346832,1.63078414258986,"Not Significant",0.378167372346832,0.769414342320549,0.0234
"Tb927.7.5700","peripherally associated ATOM36",0.335462972857565,2.40450377817443,"Not Significant",-0.335462972857565,1.26178226030678,0.00394
"Tb927.7.5710","hypothetical protein, conserved",-0.0746743589177393,0.363512103646635,"Not Significant",0.0746743589177393,0.949556427979526,0.433
"Tb927.7.5720","hypothetical protein, conserved",-0.230830602045363,1.14266750356873,"Not Significant",0.230830602045363,0.852144146019052,0.072
"Tb927.7.5730","hypothetical protein, conserved",0.148370427387486,0.943095148663527,"Not Significant",-0.148370427387486,1.10831688355257,0.114
"Tb927.7.5740","conserved protein",-0.467359081282972,2.74957999769111,"Not Significant",0.467359081282972,0.723287397060464,0.00178
"Tb927.7.5750","hypothetical protein, conserved",0.27980797131926,1.13135556160517,"Not Significant",-0.27980797131926,1.21403328078611,0.0739
"Tb927.7.5760","nuclear transport factor 2 protein, putative",-0.404245801486571,1.25336580106242,"Not Significant",0.404245801486571,0.755631211307964,0.0558
"Tb927.7.5770","Nuclear Dbf2-related kinase",0.803948235713559,4.03198428600636,"Not Significant",-0.803948235713559,1.74587253876702,9.29e-05
"Tb927.7.5780","thioredoxin, putative",0.307535618135537,0.464705879957229,"Not Significant",-0.307535618135537,1.23759186448454,0.343
"Tb927.7.5790","protein disulfide isomerase, putative",1.35110860289547,3.18842499412941,"Up in MF",-1.35110860289547,2.55108081585706,0.000648
"Tb927.7.580","GTP-binding protein, putative",-0.239597594397715,1.08460016478773,"Not Significant",0.239597594397715,0.846981524848291,0.0823
"Tb927.7.5800","hypothetical protein",1.05608740619226,3.80966830182971,"Up in MF",-1.05608740619226,2.07928484074627,0.000155
"Tb927.7.5810","Protein of unknown function (DUF1637), putative",-0.0993078704662463,0.435333935747911,"Not Significant",0.0993078704662463,0.933480719297364,0.367
"Tb927.7.5820","Monooxygenase, putative",-0.300546753975822,1.22184874961636,"Not Significant",0.300546753975822,0.811944626472805,0.06
"Tb927.7.5830","hypothetical protein, conserved",1.066474643379,3.64016451766011,"Up in MF",-1.066474643379,2.09430947365973,0.000229
"Tb927.7.5840","hypothetical protein, conserved",0.159170898338089,1.18575240426808,"Not Significant",-0.159170898338089,1.11664522937531,0.0652
"Tb927.7.5850","hypothetical protein, conserved",0.345892753102101,2.22694530663574,"Not Significant",-0.345892753102101,1.27093720701009,0.00593
"Tb927.7.5860","hypothetical protein",0.297139663921717,1.42365864979421,"Not Significant",-0.297139663921717,1.2287059228256,0.0377
"Tb927.7.5870","hypothetical protein, conserved",0.270526474991298,2.14026143380285,"Not Significant",-0.270526474991298,1.20624793699579,0.00724
"Tb927.7.5880","cis-prenyltransferase-like protein",0.243697511785311,1.34486156518862,"Not Significant",-0.243697511785311,1.18402333301202,0.0452
"Tb927.7.5890","hypothetical protein, conserved",0.122865197962872,0.3585258894959,"Not Significant",-0.122865197962872,1.08889526676564,0.438
"Tb927.7.590","hypothetical protein, conserved",-0.622828562648193,3.53910215724345,"Not Significant",0.622828562648193,0.64939646541737,0.000289
"Tb927.7.5900","Autophagy-related protein 8.1",1.59066702566965,4.22694530663574,"Up in MF",-1.59066702566965,3.01188570916267,5.93e-05
"Tb927.7.5910","Autophagy-related protein 8.2",0.944108148511882,3.43770713554353,"Not Significant",-0.944108148511882,1.9239991323554,0.000365
"Tb927.7.5920","mercaptopyruvate sulfurtransferase, putative",-0.291860367708496,1.54515513999149,"Not Significant",0.291860367708496,0.816848046518048,0.0285
"Tb927.7.5930","Protein Associated with Differentiation 1",-1.01223184786154,2.40011692792631,"Down in MF",1.01223184786154,0.495778685006167,0.00398
"Tb927.7.5940","Protein Associated with Differentiation",-1.93382778377683,2.86012091359876,"Down in MF",1.93382778377683,0.261733812105426,0.00138
"Tb927.7.5950","protein associated with differentiation 3, putative",-1.87216746957523,2.49620931694282,"Down in MF",1.87216746957523,0.273162723915149,0.00319
"Tb927.7.5960","protein associated with differentiation 4, putative",-0.33377371255695,0.257274868695302,"Not Significant",0.33377371255695,0.793458287762952,0.553
"Tb927.7.5970","protein associated with differentiation 5, putative",-2.31630255594858,2.43415218132648,"Down in MF",2.31630255594858,0.200781387743793,0.00368
"Tb927.7.5980","protein associated with differentiation 6, putative",-0.611088030254459,0.539102157243452,"Not Significant",0.611088030254459,0.654702761720473,0.289
"Tb927.7.5990","protein associated with differentiation 7, putative",-2.24702656485743,2.42021640338319,"Down in MF",2.24702656485743,0.210657828422481,0.0038
"Tb927.7.600","mitochondrial DNA ligase homolog, LIG k-beta",0.254638267121916,1.36855623098683,"Not Significant",-0.254638267121916,1.19303657054683,0.0428
"Tb927.7.6000","protein associated with differentiation 8, putative",-1.22909646987261,1.06651271215129,"Not Significant",1.22909646987261,0.426584523325107,0.0858
"Tb927.7.6010","hypothetical protein",-0.96354828894523,0.97469413473523,"Not Significant",0.96354828894523,0.512794150810892,0.106
"Tb927.7.6020","hypothetical protein",-0.231089647676208,0.0525662781129492,"Not Significant",0.231089647676208,0.851991151522814,0.886
"Tb927.7.6030","hypothetical protein",-0.817251690523069,1.31605286924849,"Not Significant",0.817251690523069,0.567522033350002,0.0483
"Tb927.7.6040","receptor-type adenylate cyclase GRESAG 4, putative",1.64848726827494,4.4672456210075,"Up in MF",-1.64848726827494,3.13504742698001,3.41e-05
"Tb927.7.6050","receptor-type adenylate cyclase GRESAG 4, putative",1.74150911105011,4.37571790416433,"Up in MF",-1.74150911105011,3.34384763418281,4.21e-05
"Tb927.7.6060","receptor-type adenylate cyclase GRESAG 4, putative",1.65174515666674,4.40230481407449,"Up in MF",-1.65174515666674,3.14213497854916,3.96e-05
"Tb927.7.6070","receptor-type adenylate cyclase GRESAG 4, putative",1.69114213944745,4.36151074304536,"Up in MF",-1.69114213944745,3.22912242697549,4.35e-05
"Tb927.7.6080","receptor-type adenylate cyclase GRESAG 4, putative",1.70792204061132,4.62342304294349,"Up in MF",-1.70792204061132,3.26689942514646,2.38e-05
"Tb927.7.6090","eukaryotic translation initiation factor 3 subunit a",-0.861602754000996,3.39147396642281,"Not Significant",0.861602754000996,0.55034082013634,0.000406
"Tb927.7.610","mitochondrial DNA ligase homolog, LIG k-alpha",-1.71683298858405,3.83863199776503,"Down in MF",1.71683298858405,0.30421580470407,0.000145
"Tb927.7.6100","hypothetical protein",1.08730291213839,3.25026368443094,"Up in MF",-1.08730291213839,2.12476444742856,0.000562
"Tb927.7.6110","Protein of unknown function (DUF3522), putative",-1.92965856948156,3.05109823902979,"Down in MF",1.92965856948156,0.262491285163298,0.000889
"Tb927.7.6130","Protein of unknown function (DUF3522), putative",-1.95420111016442,2.87289520163519,"Down in MF",1.95420111016442,0.258063657562132,0.00134
"Tb927.7.6150","Protein of unknown function (DUF3522), putative",1.59876444473178,4.2572748686953,"Up in MF",-1.59876444473178,3.02883805945057,5.53e-05
"Tb927.7.6170","Protein of unknown function (DUF3522), putative",0.491569246837841,1.92081875395238,"Not Significant",-0.491569246837841,1.40597334826726,0.012
"Tb927.7.6180","hypothetical protein, conserved",0.254741539188799,1.16685288808721,"Not Significant",-0.254741539188799,1.19312197443253,0.0681
"Tb927.7.6190","Ring finger domain containing protein, putative",1.10285746591193,3.97881070093006,"Up in MF",-1.10285746591193,2.147796736666,0.000105
"Tb927.7.620","hypothetical protein, conserved",0.198897662313789,0.744727494896694,"Not Significant",-0.198897662313789,1.14782099019491,0.18
"Tb927.7.6200","chaperone protein DnaJ, putative",-0.644361660179971,2.58502665202918,"Not Significant",0.644361660179971,0.6397758054301,0.0026
"Tb927.7.6210","hypothetical protein, conserved",0.0130135216653056,0,"Not Significant",-0.0130135216653056,1.00906109122966,1
"Tb927.7.6220","calcium/calmodulin-dependent protein kinase, putative",0.133021220467445,0.414539270491499,"Not Significant",-0.133021220467445,1.09658771807623,0.385
"Tb927.7.6230","ADP-ribosylation factor, putative",-0.524671640634604,2.92811799269387,"Not Significant",0.524671640634604,0.695117301567158,0.00118
"Tb927.7.6240","hypothetical protein, conserved",-0.0637523913955072,0.153662887870195,"Not Significant",0.0637523913955072,0.956772354080594,0.702
"Tb927.7.6250","Centrosomal protein of 120 kDa, putative",0.218929762189856,1.04479346245806,"Not Significant",-0.218929762189856,1.16386986985515,0.0902
"Tb927.7.6260","TPR repeat, putative",-0.126461142405107,0.585026652029182,"Not Significant",0.126461142405107,0.916075783814312,0.26
"Tb927.7.6270","peptidase t, putative",-1.03942063260731,3.92811799269387,"Down in MF",1.03942063260731,0.486522815657171,0.000118
"Tb927.7.6280","Domain of unknown function (DUF3508), putative",0.350658178874756,1.72124639904717,"Not Significant",-0.350658178874756,1.27514223343947,0.019
"Tb927.7.6290","kinesin, putative",0.167622204611838,0.669586226650809,"Not Significant",-0.167622204611838,1.1232057330931,0.214
"Tb927.7.630","hypothetical protein, conserved",-1.17140638563034,3.94692155651658,"Down in MF",1.17140638563034,0.443988315432537,0.000113
"Tb927.7.6300","WD domain, G-beta repeat, putative",-0.313917377982179,0.539102157243452,"Not Significant",0.313917377982179,0.804454440099999,0.289
"Tb927.7.6310","polo-like protein kinase",-0.275590013346067,1.11069829749369,"Not Significant",0.275590013346067,0.826112397105067,0.0775
"Tb927.7.6320","BTB/POZ domain/Regulator of chromosome condensation (RCC1) repeat, putative",0.552740133492527,2.98296666070122,"Not Significant",-0.552740133492527,1.46686909949181,0.00104
"Tb927.7.6330","hypothetical protein",0.209892268739967,0.542118103266008,"Not Significant",-0.209892268739967,1.15660181303722,0.287
"Tb927.7.6340","hypothetical protein, conserved",0.246316456718013,0.429457060118102,"Not Significant",-0.246316456718013,1.18617465957155,0.372
"Tb927.7.6350","NADH-ubiquinone oxidoreductase, mitochondrial, putative",-0.0786600656543034,0.328827157284917,"Not Significant",0.0786600656543034,0.946936726476562,0.469
"Tb927.7.6360","histone H2A variant Z",-0.40265945764832,1.1791420105603,"Not Significant",0.40265945764832,0.756462537503598,0.0662
"Tb927.7.6370","Zinc finger, C3HC4 type (RING finger), putative",0.0641150337283611,0.143271109617117,"Not Significant",-0.0641150337283611,1.04544345563419,0.719
"Tb927.7.6380","ssm4 protein, putative",0.0698262279677512,0.199970640755866,"Not Significant",-0.0698262279677512,1.04959025328888,0.631
"Tb927.7.6390","hypothetical protein, conserved",0.703235580355967,3.39902710431325,"Not Significant",-0.703235580355967,1.62815221243771,0.000399
"Tb927.7.640","hypothetical protein, conserved",-0.463385093888062,1.8153085691824,"Not Significant",0.463385093888062,0.725282480786465,0.0153
"Tb927.7.6400","hypothetical protein, conserved",0.684999894283933,2.6903698325741,"Not Significant",-0.684999894283933,1.60770186367906,0.00204
